ZIP_CODE,ZIP_GEOID,CSA_CODE,CSA_NAME,ZIP_NAME,TOTAL_POP,POP_DEN,AREA_SQMI,TOP_30,LESS_30_INC,LESS_30_INC_M,LESS_30_RENT,30_60_INC_L,30_60_INC_U,30_60_INC_L_M,30_60_INC_U_M,30_60_RENT,60_90_INC_L,60_90_INC_U,60_90_INC_L_M,60_90_INC_U_M,60_90_RENT,90_120_INC_L,90_120_INC_U,90_120_INC_L_M,90_120_INC_U_M,90_120_RENT,120_150_INC_L,120_150_INC_U,120_150_INC_L_M,120_150_INC_U_M,120_150_RENT,MORE_150_INC,MORE_150_INC_M,MORE_150_RENT
94531,860Z200US94531,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94531,44115,3145,14,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95350,860Z200US95350,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95350,55368,6266,9,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94587,860Z200US94587,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94587,69502,3540,20,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94702,860Z200US94702,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94702,17473,13630,1,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95202,860Z200US95202,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95202,6000,5659,1,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94111,860Z200US94111,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94111,4468,13510,0,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94108,860Z200US94108,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94108,12070,46787,0,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94563,860Z200US94563,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94563,19416,946,21,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95066,860Z200US95066,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95066,15233,814,19,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94607,860Z200US94607,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94607,27019,4561,6,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95133,860Z200US95133,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95133,28749,8815,3,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94401,860Z200US94401,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94401,35392,11378,3,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95110,860Z200US95110,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95110,20314,4460,5,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94112,860Z200US94112,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94112,80880,24249,3,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94930,860Z200US94930,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94930,8748,614,14,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95337,860Z200US95337,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95337,44192,973,45,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95148,860Z200US95148,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95148,45688,5796,8,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95205,860Z200US95205,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95205,40128,4463,9,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94530,860Z200US94530,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94530,26483,6116,4,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94102,860Z200US94102,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94102,34077,51515,1,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95076,860Z200US95076,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95076,83716,620,135,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94533,860Z200US94533,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94533,78129,3468,23,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94063,860Z200US94063,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94063,34807,5353,7,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95030,860Z200US95030,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95030,13373,1268,11,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94525,860Z200US94525,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94525,3599,1468,2,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94015,860Z200US94015,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94015,65125,11515,6,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94602,860Z200US94602,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94602,31104,8551,4,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94030,860Z200US94030,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94030,22825,6764,3,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95367,860Z200US95367,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95367,25162,4791,5,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94070,860Z200US94070,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94070,31312,5115,6,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95354,860Z200US95354,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95354,25100,3279,8,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94939,860Z200US94939,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94939,7488,3173,2,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95319,860Z200US95319,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95319,1651,654,3,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94708,860Z200US94708,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94708,11810,3546,3,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94598,860Z200US94598,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94598,26346,1278,21,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94107,860Z200US94107,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94107,30340,16584,2,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94579,860Z200US94579,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94579,20272,6482,3,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94118,860Z200US94118,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94118,40108,20001,2,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95138,860Z200US95138,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95138,19420,746,26,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95054,860Z200US95054,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95054,24444,3806,6,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95123,860Z200US95123,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95123,70952,9071,8,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95128,860Z200US95128,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95128,33653,8561,4,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94949,860Z200US94949,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94949,18545,1382,13,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95035,860Z200US95035,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95035,79393,3539,22,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94115,860Z200US94115,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94115,33299,29303,1,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94965,860Z200US94965,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94965,12044,826,15,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95005,860Z200US95005,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95005,7552,639,12,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95050,860Z200US95050,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95050,39905,7315,5,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94103,860Z200US94103,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94103,32400,23583,1,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95134,860Z200US95134,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95134,30916,2860,11,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94577,860Z200US94577,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94577,47937,5907,8,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94519,860Z200US94519,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94519,20162,4445,5,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94703,860Z200US94703,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94703,20404,15846,1,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94803,860Z200US94803,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94803,27171,2120,13,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94404,860Z200US94404,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94404,36397,8367,4,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94133,860Z200US94133,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94133,25460,38718,1,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94005,860Z200US94005,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94005,4756,1038,5,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94704,860Z200US94704,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94704,25711,30227,1,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94613,860Z200US94613,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94613,612,2497,0,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95053,860Z200US95053,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95053,3317,22611,0,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94065,860Z200US94065,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94065,11588,5052,2,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94610,860Z200US94610,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94610,32404,15494,2,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94545,860Z200US94545,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94545,33700,2327,14,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95014,860Z200US95014,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95014,61414,2470,25,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95258,860Z200US95258,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95258,3885,1207,3,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95051,860Z200US95051,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95051,60499,9179,7,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95062,860Z200US95062,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95062,36369,7198,5,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94555,860Z200US94555,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94555,37671,2719,14,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94304,860Z200US94304,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94304,4489,934,5,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94566,860Z200US94566,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94566,45145,2222,20,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94089,860Z200US94089,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94089,23447,3853,6,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94588,860Z200US94588,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94588,35162,1074,33,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
94521,860Z200US94521,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 94521,41092,4244,10,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
95008,860Z200US95008,488,"San Jose-San Francisco-Oakland, CA",ZCTA5 95008,48746,7542,6,1,"$40,000","$3,300",$500,"$40,001","$80,000","$3,301","$6,700","$1,500","$80,001","$120,000","$6,701","$10,000","$2,500","$120,001","$160,000","$10,001","$13,300","$3,500","$160,001","$200,000","$13,301","$16,700","$4,500","$200,001","$16,701","$5,500"
